y,batch,x_q_toks,x_q_chars,x_qmark,x_q_ents,x_n_cand,x_js_overlap,x_rank_corr,x_sparse_margin,x_dense_margin,x_rrf_top1_mass,x_fuse_uniq,x_mean_q_overlap,x_ks,x_kd,x_n_nodes,x_n_edges,x_mean_deg,x_n_cc,x_n_q_seeds,x_seed_frac,x_lcc_frac
0,14,0.325,0.55,1,1,1,0.25,0.212121,5.09185,0.0280352,0.105469,1,0.107409,5,5,1,1,0.666667,0.4,1.33333,0.8,0.7
0,14,0.325,0.48125,1,0.5,1,0.428571,-0.163636,2.00068,0.0204523,0.105469,1,0.101744,5,5,1,0.1,0.0666667,0.8,1,0.6,0.2
1,14,0.525,0.78125,1,0.666667,1,0.25,0.0545455,12.7234,0.00151847,0.103873,1,0.132839,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.2
1,14,0.3,0.46875,0,0.833333,1,0.428571,0.345455,0.403326,0.219038,0.10717,1,0.176339,5,5,1,0,0,1,0.166667,0.1,0.1
0,14,0.475,0.5625,1,0.833333,1,0.666667,0.50303,0.119029,0.00252454,0.106306,1,0.129541,5,5,1,0.9,0.6,0.3,1.33333,0.8,0.8
0,14,0.475,0.7,1,1,1,0.428571,0.466667,1.60419,0.0127817,0.106306,1,0.194101,5,5,1,0.5,0.333333,0.6,1.33333,0.8,0.5
1,14,0.275,0.45625,1,0.833333,1,0.25,0.0787879,1.54446,0.0154058,0.104658,1,0.0670992,5,5,1,0.4,0.266667,0.6,1,0.6,0.5
1,14,0.55,0.725,1,0.5,1,0.25,0.345455,5.27526,0.011248,0.10717,1,0.144669,5,5,1,0,0,1,0.5,0.3,0.1
1,14,0.375,0.44375,1,0.666667,1,0.666667,0.806061,0.657829,0.00526637,0.10717,1,0.105494,5,5,1,0.25,0.166667,0.6,0.666667,0.4,0.3
0,14,0.55,0.7125,1,0.666667,1,0.666667,0.575758,3.50285,0.0433346,0.10717,1,0.170929,5,5,1,0.4,0.266667,0.5,1,0.6,0.6
1,14,0.65,0.93125,1,0.5,1,0.666667,0.757576,0.308462,0.023418,0.106306,1,0.146196,5,5,1,0.7,0.466667,0.4,1.16667,0.7,0.7
0,14,0.325,0.48125,1,0.833333,1,0.428571,0.357576,1.17013,0.0183893,0.10717,1,0.199223,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.2
1,14,0.45,0.6125,1,1.16667,1,0.25,-0.127273,0.283107,0.0436252,0.106306,1,0.116521,5,5,1,0.25,0.166667,0.6,0.833333,0.5,0.3
1,14,0.35,0.525,1,0.666667,1,0.428571,0.684848,0.910067,0.0534677,0.106306,1,0.209649,5,5,1,1.15,0.766667,0.2,1.5,0.9,0.8
0,14,0.525,0.7625,0,1.33333,1,0.666667,0.878788,7.06199,0.00544016,0.10717,1,0.17167,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
1,14,0.2,0.38125,1,0.833333,1,1,0.854545,0.262849,0.126604,0.10717,1,0.0705595,5,5,1,0,0,1,0.333333,0.2,0.1
0,14,0.35,0.4875,1,0.666667,1,0.428571,0.321212,1.13305,0.0282148,0.10717,1,0.123032,5,5,1,0.6,0.4,0.4,0.833333,0.5,0.5
1,14,0.525,0.79375,1,1,1,0.666667,0.50303,0.664372,0.0557075,0.106306,1,0.112911,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.3
1,14,0.35,0.45625,1,0.666667,1,0.428571,0.50303,2.61621,0.0970183,0.10717,1,0.0812537,5,5,1,0.9,0.6,0.3,1.33333,0.8,0.8
1,14,0.3,0.425,1,0.333333,0.6,1,0.371429,1.33999,0.0356346,0.171974,1,0.167966,5,5,0.6,0.05,0.0555556,0.5,0.333333,0.333333,0.333333
1,14,0.375,0.49375,1,0.666667,1,0.428571,0.660606,4.94011,0.0236415,0.10717,1,0.0878524,5,5,1,0,0,1,0.5,0.3,0.1
0,14,0.4,0.4875,1,0.5,1,0.428571,0.466667,3.5812,0.0846337,0.10717,1,0.129266,5,5,1,0,0,1,0.166667,0.1,0.1
1,14,0.375,0.59375,1,1.16667,1,0.428571,0.212121,0.552501,0.0498903,0.104658,1,0.139579,5,5,1,0.7,0.466667,0.3,1.16667,0.7,0.8
0,14,0.25,0.375,1,0.833333,0.8,0.25,-0.714286,0.871152,0.0362465,0.128911,1,0.100943,5,5,0.8,0.1,0.0833333,0.6,0.666667,0.5,0.25
0,14,0.325,0.4375,1,0.833333,1,0.666667,0.757576,4.80616,0.0193313,0.106306,1,0.120461,5,5,1,0.35,0.233333,0.6,0.333333,0.2,0.4
1,14,0.275,0.44375,1,1.33333,1,0.666667,0.575758,6.41322,0.0147039,0.105469,1,0.0751876,5,5,1,0.25,0.166667,0.6,0.333333,0.2,0.5
0,14,0.625,1.01875,1,1.16667,1,0.428571,0.478788,5.60321,0.252391,0.10717,1,0.290426,5,5,1,0.2,0.133333,0.7,0.5,0.3,0.4
1,14,0.4,0.625,1,0.833333,1,0.666667,0.575758,7.75446,0.266716,0.10717,1,0.16816,5,5,1,0.5,0.333333,0.6,1.16667,0.7,0.5
1,14,0.325,0.49375,1,0.5,1,0.428571,0.6,4.09693,0.0149457,0.10717,1,0.0857764,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,14,0.275,0.3875,1,0.5,1,0.25,0.248485,0.41613,0.00679896,0.106306,1,0.0951617,5,5,1,0.5,0.333333,0.6,0.333333,0.2,0.5
0,14,0.25,0.375,1,0.666667,1,0.428571,0.309091,0.458426,0.154427,0.105469,1,0.137318,5,5,1,0.75,0.5,0.5,1,0.6,0.6
1,14,0.575,0.875,1,1.16667,1,0.111111,-0.612121,6.67209,0.013006,0.103768,1,0.230141,5,5,1,0.15,0.1,0.8,0.166667,0.1,0.3
1,14,0.475,0.7,1,1.33333,1,0.666667,0.369697,4.22835,0.0249848,0.103873,1,0.239816,5,5,1,0.3,0.2,0.7,1.16667,0.7,0.4
1,14,0.325,0.44375,1,0.833333,1,0.428571,0.127273,1.56972,0.0167078,0.105469,1,0.0892308,5,5,1,0.6,0.4,0.3,0.333333,0.2,0.8
1,14,0.75,1.14375,1,1.33333,1,0.428571,0.163636,7.56615,0.0237513,0.106306,1,0.306425,5,5,1,0.2,0.133333,0.7,0.333333,0.2,0.3
0,14,0.35,0.425,1,0.833333,1,0.428571,-0.0545455,3.81349,0.0271014,0.105469,1,0.125875,5,5,1,0.2,0.133333,0.7,0.5,0.3,0.3
1,14,0.5,0.7375,1,0.666667,1,0.666667,0.539394,0.956212,0.0848994,0.105469,1,0.17917,5,5,1,0,0,1,0.5,0.3,0.1
1,14,0.3,0.4,1,0.333333,1,0.666667,0.454545,0.209719,0.0711913,0.104658,1,0.0628057,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.3
0,14,0.25,0.34375,1,0.333333,1,0.428571,0.406061,7.15258,0.117343,0.10717,1,0.0538658,5,5,1,0.35,0.233333,0.5,1,0.6,0.3
1,14,0.275,0.35,1,0.833333,1,0.666667,0.757576,0.182313,0.0528377,0.106306,1,0.103645,5,5,1,0.35,0.233333,0.6,0.333333,0.2,0.4
0,14,0.3,0.44375,1,1,1,0.25,-0.0787879,2.20369,0.121698,0.10717,1,0.178539,5,5,1,0.5,0.333333,0.6,1,0.6,0.5
0,14,0.45,0.5875,1,0.5,1,0.428571,0.321212,2.39295,0.0715797,0.10717,1,0.175761,5,5,1,0.6,0.4,0.5,1.16667,0.7,0.6
0,14,0.4,0.51875,1,1,1,0.111111,-0.418182,1.37218,0.0138562,0.105469,1,0.0833121,5,5,1,0.5,0.333333,0.6,1,0.6,0.5
0,14,0.425,0.6375,1,0.5,1,0.25,-0.309091,3.3478,0.0183801,0.102247,1,0.190785,5,5,1,0.2,0.133333,0.7,0.5,0.3,0.3
1,14,0.525,0.70625,0,0.333333,1,0.428571,0.272727,3.53749,0.013949,0.105469,1,0.133027,5,5,1,0.5,0.333333,0.4,0.333333,0.2,0.4
1,14,0.55,0.76875,1,1.16667,1,0.25,-0.418182,5.01262,0.0614088,0.103768,1,0.186247,5,5,1,0.2,0.133333,0.7,1,0.6,0.3
0,14,0.175,0.21875,1,0.5,1,0.428571,0.551515,0.574691,0.00560494,0.106306,1,0.0776879,5,5,1,0.25,0.166667,0.7,0.666667,0.4,0.4
0,14,0.35,0.55,1,0.666667,1,0.666667,0.454545,5.10276,0.00641349,0.106306,1,0.119341,5,5,1,0.15,0.1,0.8,0.666667,0.4,0.3
0,14,0.4,0.56875,1,0.5,1,0.428571,0.612121,3.27675,0.0164801,0.106306,1,0.103908,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.2
0,14,0.325,0.39375,1,0.333333,1,0.428571,0.418182,4.23343,0.00311922,0.106306,1,0.0824716,5,5,1,0,0,1,0.166667,0.1,0.1
0,14,0.375,0.50625,1,1,1,0.666667,0.878788,8.77403,0.0953749,0.10717,1,0.103629,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
1,14,0.375,0.4875,1,0.333333,1,0.428571,0.29697,2.04096,0.0712367,0.10717,1,0.13762,5,5,1,1.4,0.933333,0.3,1.33333,0.8,0.8
1,14,0.35,0.525,1,1,1,0.25,-0.10303,2.32778,0.0448544,0.103873,1,0.094612,5,5,1,1.5,1,0.2,1.33333,0.8,0.9
1,14,0.5,0.7,1,0.166667,1,0.666667,0.29697,1.60099,0.047871,0.105469,1,0.1617,5,5,1,0,0,1,0.166667,0.1,0.1
0,14,0.3,0.4875,1,0.666667,1,0.25,-0.260606,0.275652,0.0185323,0.106306,1,0.0720086,5,5,1,0.25,0.166667,0.6,0.833333,0.5,0.4
1,14,0.35,0.5,1,0.833333,1,0.428571,0.575758,1.30361,0.0264685,0.106306,1,0.101704,5,5,1,0.25,0.166667,0.6,1.16667,0.7,0.4
1,14,0.65,0.89375,1,1.83333,1,0.25,0.175758,13.0971,0.130062,0.10717,1,0.185911,5,5,1,0,0,1,0.166667,0.1,0.1
0,14,0.25,0.39375,1,0.5,1,0.428571,0.030303,0.069214,0.0328227,0.105469,1,0.0850042,5,5,1,0.5,0.333333,0.6,1.16667,0.7,0.5
0,14,0.425,0.6125,1,0.833333,1,0.25,-0.345455,1.15484,0.000781888,0.103111,1,0.115282,5,5,1,0.5,0.333333,0.5,1,0.6,0.6
1,14,0.425,0.56875,1,0.333333,1,0.428571,0.406061,6.7433,0.131659,0.106306,1,0.157077,5,5,1,0,0,1,0.166667,0.1,0.1
