y,batch,x_bm25,x_dense,x_rrf,x_rank_sp,x_rank_de,x_q_overlap,x_title_seed,x_title_deg,x_slot
0,941,-1.08833,-0.135846,-1.70091,0.111111,0.166667,0.0769231,1,0.666667,0.9
0,941,0.406213,-0.601328,-0.0768828,0.25,0.142857,0.0519481,1,0.833333,1
0,942,-0.844539,0.066162,-0.390967,0.142857,0.2,0.104167,1,1,0.1
0,942,-0.879427,0.111723,-0.656278,0.111111,0.25,0.0714286,1,1,0.2
0,942,1.21613,0.726451,1.59098,0.333333,0.333333,0.140351,0,0.166667,0.3
1,942,1.51917,0.0510252,0.948541,0.5,0.166667,0.125,1,1,0.4
0,942,-0.458966,-0.350972,-0.712678,0.166667,0.142857,0.108696,1,1,0.5
0,942,-0.192747,1.28613,1.27025,0.2,0.5,0.0736842,0,0,0.6
0,942,-0.974792,1.30221,0.118538,0.1,1,0.0806452,0,0.166667,0.7
1,942,1.65818,-2.37536,0.118538,1,0.1,0.3,1,1,0.8
0,942,-0.178726,-0.367621,-0.362131,0.25,0.125,0.193548,1,1,0.9
0,942,-0.864283,-0.449751,-1.92479,0.125,0.111111,0.135135,1,1,1
0,943,2.20937,-0.744582,0.820088,1,0.142857,0.0945946,0,0,0.1
0,943,-0.965896,-0.506924,-1.30667,0.1,0.166667,0.056338,0,0.5,0.2
0,943,-0.962872,-0.297583,-0.809184,0.111111,0.2,0.0952381,0,0.5,0.3
1,943,1.06732,0.065685,1.31201,0.5,0.25,0.0853659,1,0.5,0.4
0,943,-0.186191,-0.92108,-1.0432,0.2,0.1,0.0576923,0,0.5,0.5
0,943,-0.647947,-0.797013,-1.08737,0.142857,0.125,0.0632911,1,0.5,0.6
0,943,-0.647652,0.482402,0.487457,0.166667,0.333333,0.0568182,1,0.5,0.7
1,943,0.488257,1.94535,1.61088,0.25,1,0.0754717,0,0,0.8
0,943,0.509936,-0.896813,-0.257143,0.333333,0.111111,0.142857,0,0.5,0.9
0,943,-0.864323,1.67055,0.273133,0.125,0.5,0.0952381,1,0.5,1
0,944,-0.557731,0.703407,0.734015,0.2,0.25,0.037037,0,0,0.1
0,944,-0.770819,0.741417,0.361625,0.142857,0.333333,0.0714286,0,0.166667,0.2
0,944,-0.0596584,-0.208101,-0.0756249,0.25,0.142857,0.0588235,1,0.166667,0.3
0,944,1.60933,-1.59366,0.15142,1,0.1,0.0833333,0,0,0.4
0,944,1.40058,0.505219,0.760311,0.333333,0.166667,0.0538462,0,0,0.5
0,944,-0.594771,0.836303,1.21167,0.166667,0.5,0.034188,0,0,0.6
1,944,-0.792711,-1.32264,-2.08298,0.125,0.125,0.0638298,1,0.166667,0.7
0,944,-0.824148,1.10186,0.516428,0.111111,1,0.0526316,0,0.166667,0.8
0,944,-0.867851,0.657968,-1.62713,0.1,0.2,0.0447761,0,0,0.9
1,944,1.45777,-1.42177,0.0502751,0.5,0.111111,0.0645161,1,0,1
0,945,0.574834,-0.909949,-0.643104,0.25,0.125,0.176471,1,1.33333,0.1
1,945,2.04654,-1.01223,0.717958,1,0.111111,0.166667,1,1.33333,0.2
0,945,-0.550115,1.71114,1.7783,0.142857,1,0.0689655,1,1.33333,0.3
0,945,-1.17424,0.627372,-1.67293,0.1,0.25,0.0941176,1,1.33333,0.4
0,945,-1.17303,1.21634,0.0698944,0.111111,0.5,0.0695652,1,1.5,0.5
0,945,1.04691,-0.696959,1.13024,0.5,0.142857,0.159091,1,1.5,0.6
1,945,0.718888,-1.4817,-1.06504,0.333333,0.1,0.178571,1,1.33333,0.7
0,945,-0.662074,0.682883,-0.0352223,0.125,0.333333,0.114286,1,1.33333,0.8
0,945,-0.291251,0.239284,0.431279,0.2,0.2,0.102804,1,1.33333,0.9
0,945,-0.536459,-0.376185,-0.711368,0.166667,0.166667,0.153846,1,0.333333,1
0,946,-0.312345,0.268824,-1.40817,0.166667,0.142857,0.101695,0,0,0.1
0,946,-0.277408,0.276492,-0.155816,0.2,0.166667,0.157895,1,0,0.2
0,946,-0.541917,0.884108,1.38002,0.125,1,0.0724638,0,0,0.3
0,946,-0.61349,0.635962,0.0777657,0.111111,0.5,0.0833333,0,0,0.4
1,946,2.8793,-2.77579,0.234217,1,0.1,0.409091,0,0.166667,0.5
0,946,-0.66299,0.489723,-1.18499,0.1,0.333333,0.0705882,0,0,0.6
0,946,-0.454437,0.317872,-0.772506,0.142857,0.2,0.103448,0,0,0.7
0,946,-0.25264,0.488196,1.79091,0.25,0.25,0.084507,1,0,0.8
1,946,-0.134394,-0.616448,-0.620391,0.333333,0.111111,0.0740741,1,0.166667,0.9
0,946,0.370327,0.0310608,0.658968,0.5,0.125,0.117647,0,0,1
1,947,1.62557,0.797013,1.77614,0.5,0.25,0.122807,1,0,0.1
0,947,0.5203,0.932116,1.76389,0.333333,0.333333,0.102273,0,0,0.2
0,947,-0.525977,0.115515,-0.43346,0.142857,0.2,0.155556,0,0,0.3
0,947,-0.253258,-1.12833,-0.40149,0.25,0.125,0.079646,0,0,0.4
0,947,-0.639739,-0.245161,-1.12599,0.125,0.166667,0.102564,0,0,0.5
0,947,-0.452612,-0.726483,-0.790137,0.166667,0.142857,0.159091,0,0,0.6
1,947,2.01234,-1.25547,0.131421,1,0.1,0.152542,1,0,0.7
0,947,-1.18143,1.031,-0.273165,0.1,0.5,0.113208,0,0,0.8
0,947,-0.357789,-1.15066,-1.09543,0.2,0.111111,0.0882353,0,0,0.9
0,947,-0.7474,1.63046,0.448221,0.111111,1,0.101695,0,0,1
0,948,-0.363438,-0.236414,-0.62463,0.142857,0.166667,0.0934579,0,0.333333,0.1
0,948,2.13964,0.3452,1.72393,1,0.25,0.166667,1,0,0.2
1,948,1.54631,-0.297751,0.557805,0.5,0.142857,0.161765,0,0,0.3
0,948,0.163571,-0.766849,-0.0173833,0.333333,0.125,0.135802,0,0.333333,0.4
0,948,-1.02113,1.28741,0.034495,0.111111,0.5,0.0873786,0,0,0.5
0,948,-0.641373,-1.71818,-1.93743,0.125,0.1,0.157895,0,0,0.6
0,948,-0.212386,-0.210932,0.212849,0.2,0.2,0.0818182,1,0,0.7
1,948,-0.172692,1.19675,1.09441,0.25,0.333333,0.157895,1,0,0.8
0,948,-1.11192,1.42138,0.103893,0.1,1,0.0961538,0,0,0.9
0,948,-0.326584,-1.02061,-1.14794,0.166667,0.111111,0.0982143,0,0.333333,1
0,949,-0.666366,0.974581,-0.179635,0.1,0.5,0.0769231,0,0,0.1
0,949,-0.625655,-0.39162,-0.954915,0.111111,0.166667,0.0877193,1,1,0.2
0,949,-0.38168,-0.828674,-0.720362,0.2,0.111111,0.125,1,1,0.3
0,949,-0.592014,-0.688259,-1.18887,0.125,0.125,0.046875,1,1,0.4
1,949,2.73735,1.65513,2.20729,1,1,0.0895522,0,0,0.5
0,949,-0.392847,0.317984,-0.0574945,0.166667,0.2,0.128205,1,1,0.6
0,949,-0.524256,-0.444237,-0.747151,0.142857,0.142857,0.111111,1,1,0.7
0,949,-0.202955,0.89471,0.910386,0.25,0.333333,0.0895522,1,1,0.8
1,949,0.821547,-1.9256,-0.179635,0.5,0.1,0.148936,1,1,0.9
0,949,-0.173122,0.435989,0.910386,0.333333,0.25,0.119048,0,0,1
0,950,0.229386,0.429895,0.763213,0.25,0.333333,0.0705882,1,0.166667,0.1
0,950,-1.36165,0.164624,-1.16596,0.1,0.142857,0.111111,1,0.5,0.2
1,950,-0.543593,-1.48908,-0.991309,0.142857,0.111111,0.0666667,0,0,0.3
0,950,1.22779,0.829575,1.40436,0.5,0.5,0.0722892,0,0,0.4
1,950,-0.404221,1.79648,0.802811,0.166667,1,0.047619,1,0,0.5
0,950,-0.959879,-1.0653,-1.17646,0.111111,0.125,0.0961538,1,0.5,0.6
0,950,-0.805605,-1.50903,-1.35111,0.125,0.1,0.0724638,1,0.666667,0.7
0,950,2.09046,0.223163,0.802811,1,0.166667,0.0795455,1,0.5,0.8
0,950,0.109518,0.283859,0.148435,0.2,0.2,0.0697674,0,0,0.9
0,950,0.417791,0.335817,0.763213,0.333333,0.25,0.0882353,0,0,1
0,951,-0.349264,0.130258,-0.670086,0.125,0.2,0.0884956,1,1.33333,0.1
0,951,-1.37161,-0.0173952,-1.26481,0.111111,0.166667,0.173913,1,1.33333,0.2
0,951,-0.0801424,0.52353,0.885452,0.2,0.333333,0.123077,1,1.33333,0.3
0,951,-0.318388,-0.227878,-0.989623,0.142857,0.142857,0.10989,1,1.33333,0.4
1,951,0.332383,-1.78616,-0.579147,0.333333,0.1,0.185185,1,1.33333,0.5
1,951,2.16541,-0.730915,0.674464,1,0.125,0.183673,1,1.33333,0.6
0,951,-0.0834912,0.184095,0.244228,0.166667,0.25,0.2,1,1.33333,0.7
0,951,0.957434,0.640585,2.21881,0.5,0.5,0.141026,1,1.33333,0.8
0,951,-1.45731,2.16898,0.11447,0.1,1,0.0851064,0,0,0.9
0,951,0.204974,-0.885093,-0.63376,0.25,0.111111,0.178571,1,1.33333,1
0,952,-0.722949,1.09799,0.4432,0.125,0.5,0.060241,0,0.333333,0.1
0,952,0.821033,-1.53096,-0.796983,0.333333,0.1,0.116279,1,0.5,0.2
1,952,0.93966,-1.23057,0.0523026,0.5,0.111111,0.142857,1,0.333333,0.3
0,952,-0.552531,-0.36287,-0.532324,0.166667,0.166667,0.04,1,0.5,0.4
1,952,0.0663547,0.740924,1.2045,0.25,0.25,0.0736842,1,0.666667,0.5
0,952,-0.514077,-1.05777,-0.922128,0.2,0.125,0.0470588,1,0.333333,0.6
0,952,-0.967272,0.582542,-1.69275,0.1,0.2,0.107143,1,0.333333,0.7
0,952,-0.826541,1.06521,-0.417254,0.111111,0.333333,0.0833333,1,0.333333,0.8
0,952,-0.568423,1.19062,1.33072,0.142857,1,0.0806452,1,0.166667,0.9
0,952,2.32474,-0.495115,1.33072,1,0.142857,0.204082,0,0.5,1
0,953,-0.146401,-0.377712,-1.25591,0.166667,0.142857,0.0661157,0,0,0.1
0,953,0.00674063,-0.506966,-0.638163,0.25,0.125,0.097561,1,0.666667,0.2
0,953,-1.023,1.24786,0.208892,0.1,1,0.06,0,0,0.3
1,953,0.494107,-1.31146,0.0693574,0.5,0.111111,0.0853659,1,0.666667,0.4
0,953,-0.110001,1.13779,2.2385,0.2,0.5,0.0833333,0,0,0.5
0,953,-0.871322,0.36253,-1.22281,0.125,0.2,0.0909091,0,0,0.6
0,953,-0.37312,0.421126,-0.104329,0.142857,0.25,0.0843373,1,0.666667,0.7
0,953,-0.944403,1.01554,-0.553312,0.111111,0.333333,0.0746269,0,0,0.8
1,953,2.59786,-1.9193,0.208892,1,0.1,0.0873786,1,0.666667,0.9
0,953,0.369544,-0.0694087,1.04889,0.333333,0.166667,0.0952381,1,0.666667,1
0,954,0.20922,0.936616,1.4339,0.5,0.5,0.0569106,0,0,0.1
0,954,-0.451817,-0.435776,-0.828589,0.125,0.142857,0.0598291,0,0,0.2
0,954,-0.362305,-0.111247,0.151557,0.2,0.2,0.0551181,0,0,0.3
0,954,-0.147451,-0.719506,-0.225995,0.25,0.125,0.101449,1,0,0.4
0,954,-0.783672,0.264197,-0.587889,0.1,0.25,0.0943396,0,0,0.5
0,954,-0.409102,-1.41854,-0.995705,0.166667,0.1,0.0967742,0,0,0.6
1,954,2.90045,0.536303,1.44113,1,0.333333,0.111111,1,0,0.7
0,954,-0.421378,-1.00964,-1.01216,0.142857,0.111111,0.101695,0,0,0.8
0,954,-0.47296,-0.265724,-0.81738,0.111111,0.166667,0.0393258,0,0,0.9
1,954,-0.0609865,2.22332,1.44113,0.333333,1,0.0549451,0,0,1
1,955,1.90793,-1.9399,0.106413,1,0.1,0.128205,1,0,0.1
0,955,-0.708395,-0.571719,-1.19191,0.142857,0.125,0.0833333,0,0,0.2
0,955,-0.897216,0.260027,-0.886979,0.111111,0.2,0.0930233,0,0,0.3
0,955,-1.07433,-0.145532,-1.4323,0.1,0.166667,0.0441176,0,0,0.4
0,955,-0.223182,-0.208918,-0.350976,0.2,0.142857,0.0833333,1,0,0.5
0,955,0.385233,0.597463,1.43815,0.25,0.5,0.026616,0,0,0.6
0,955,0.419424,-0.8937,-0.281865,0.333333,0.111111,0.0512821,0,0,0.7
0,955,1.58882,0.413904,1.43815,0.5,0.25,0.0655738,0,0.166667,0.8
1,955,-0.59248,2.06713,1.17911,0.166667,1,0.0632911,1,0.166667,0.9
0,955,-0.805802,0.421245,-0.0178049,0.125,0.333333,0.0454545,0,0,1
0,956,0.3313,1.28084,1.04046,0.25,0.5,0.0674157,0,0,0.1
0,956,1.58283,1.5927,1.72926,0.5,1,0.101449,0,0,0.2
0,956,1.88186,0.467978,1.27747,1,0.25,0.0983607,1,0.5,0.3
0,956,-1.28335,-0.267025,-0.827285,0.1,0.2,0.0735294,1,0,0.4
0,956,-0.207082,-0.608332,-0.0512165,0.2,0.166667,0.142857,1,0.5,0.5
1,956,-0.983661,1.23864,-0.203921,0.111111,0.333333,0.075,0,0,0.6
0,956,-0.354246,-0.808943,-0.659605,0.166667,0.125,0.0779221,1,0.5,0.7
0,956,-0.782162,-0.829178,-1.25009,0.125,0.111111,0.0689655,0,0,0.8
1,956,0.371781,-0.758886,0.183861,0.333333,0.142857,0.0769231,1,0,0.9
0,956,-0.557273,-1.30779,-1.23893,0.142857,0.1,0.108108,1,0.5,1
0,957,-0.385022,-0.482131,-1.4401,0.125,0.125,0.0892857,0,0,0.1
0,957,1.28935,-0.849338,0.0347584,0.5,0.111111,0.0714286,0,0,0.2
0,957,-0.374268,-0.176032,-0.629401,0.142857,0.166667,0.106383,0,0,0.3
0,957,-1.68726,1.56641,-0.217596,0.1,0.5,0.0454545,0,0,0.4
0,957,0.327538,0.449644,1.40507,0.333333,0.333333,0.0853659,0,0,0.5
1,957,0.183301,-1.90178,-1.40906,0.166667,0.1,0.0571429,1,0.166667,0.6
0,957,0.282311,-0.383054,-0.345282,0.2,0.142857,0.0458716,0,0,0.7
1,957,1.59744,0.187588,1.7371,1,0.25,0.111111,1,0.166667,0.8
0,957,0.296921,-0.0114845,0.507472,0.25,0.2,0.0595238,0,0.166667,0.9
0,957,-1.53031,1.60018,0.35704,0.111111,1,0.0454545,0,0.166667,1
0,958,-0.931222,-0.0791824,-1.22731,0.1,0.166667,0.0606061,1,1,0.1
0,958,0.810251,1.15843,1.76744,0.5,0.5,0.0892857,0,0,0.2
0,958,-0.460549,1.04884,0.457851,0.166667,0.333333,0.0615385,1,1,0.3
0,958,-0.765868,0.387694,-0.760038,0.111111,0.2,0.0652174,1,1,0.4
0,958,0.702563,-1.01467,-0.0152567,0.333333,0.125,0.0806452,0,0.333333,0.5
0,958,-0.649788,-1.18694,-1.48062,0.125,0.111111,0.0588235,1,1,0.6
0,958,-0.380944,-0.894023,-0.300746,0.2,0.142857,0.0380952,1,1,0.7
0,958,-0.287733,1.27477,1.51304,0.25,1,0.0512821,1,1,0.8
1,958,2.49932,-1.4192,0.0911833,1,0.1,0.0851064,1,0.333333,0.9
1,958,-0.53603,0.724279,-0.0455405,0.142857,0.25,0.075,1,1.33333,1
1,959,1.4703,-0.219627,0.734266,0.5,0.166667,0.12766,1,0.166667,0.1
0,959,-0.912131,-0.0793663,-0.764844,0.111111,0.2,0.0465116,1,0.5,0.2
0,959,-0.261215,-1.48366,-0.986038,0.2,0.1,0.0847458,0,0,0.3
0,959,0.877071,1.25756,1.50509,0.333333,0.5,0.0923077,0,0,0.4
0,959,-0.931514,0.439613,-0.729219,0.1,0.25,0.0769231,0,0,0.5
0,959,-0.870801,-0.915125,-1.02778,0.142857,0.125,0.0784314,1,0.666667,0.6
0,959,0.245521,-1.06544,-0.508025,0.25,0.111111,0.0833333,0,0,0.7
0,959,-0.903505,1.66445,0.540654,0.125,1,0.0588235,1,0.5,0.8
0,959,-0.548265,-0.556117,-0.551684,0.166667,0.142857,0.0641026,1,0.5,0.9
1,959,1.83454,0.957707,1.78758,1,0.333333,0.102941,0,0,1
0,960,-0.604227,0.831534,0.637714,0.142857,0.5,0.136364,0,0.166667,0.1
1,960,1.61029,-0.104339,0.637714,0.5,0.142857,0.231884,1,0.833333,0.2
1,960,1.63336,-2.02476,0.118776,1,0.1,0.203704,1,0,0.3
0,960,-0.490782,-1.02284,-0.990031,0.2,0.111111,0.3,1,0.833333,0.4
0,960,-1.04276,-0.0135788,-0.990031,0.111111,0.2,0.22,1,0.833333,0.5
0,960,1.05037,0.29149,1.25119,0.333333,0.25,0.179775,1,0.833333,0.6
0,960,-1.04276,-0.0135788,-1.59871,0.1,0.166667,0.22,1,0.833333,0.7
0,960,-0.589465,-0.47927,-1.01765,0.166667,0.125,0.24,1,0.833333,0.8
0,960,-0.692333,1.82569,0.699834,0.125,1,0.0961538,0,0.166667,0.9
0,960,0.168305,0.709652,1.25119,0.25,0.333333,0.142857,0,0,1
0,961,-1.11187,-0.672803,-1.28776,0.125,0.125,0.116667,1,0.833333,0.1
0,961,0.811946,1.04845,1.53547,0.333333,0.5,0.119048,1,1,0.2
1,961,0.422923,-0.755131,-0.51828,0.25,0.111111,0.136364,1,0,0.3
0,961,-1.2104,0.431904,-0.743939,0.1,0.25,0.189189,1,0.833333,0.4
0,961,1.88361,-1.62573,0.0936121,1,0.1,0.169492,1,1,0.5
0,961,-1.13878,0.474264,-0.247959,0.111111,0.333333,0.134615,1,0.833333,0.6
0,961,-0.854812,-0.508671,-0.56282,0.142857,0.166667,0.153846,1,0.833333,0.7
0,961,0.00733413,-0.628693,-0.56282,0.166667,0.142857,0.166667,0,0.333333,0.8
1,961,0.892426,2.03162,2.10271,0.5,1,0.116279,0,0,0.9
0,961,0.297621,0.204789,0.191787,0.2,0.2,0.147541,0,0,1
0,962,-0.76522,1.25989,0.539119,0.125,0.5,0.04,0,0,0.1
0,962,-1.34153,1.53655,0.191619,0.1,1,0.0377358,1,0.833333,0.2
0,962,0.943406,-1.8179,-1.5228,0.25,0.1,0.113636,1,1,0.3
0,962,-0.613846,-0.304653,-1.15206,0.142857,0.166667,0.0422535,0,0,0.4
1,962,1.45426,-0.690561,1.12903,1,0.125,0.0581395,1,1,0.5
0,962,-0.245074,-0.434583,-0.632007,0.2,0.142857,0.0731707,1,0.833333,0.6
0,962,-0.337616,0.231654,-0.127478,0.166667,0.2,0.047619,1,0.166667,0.7
1,962,1.16832,-1.03466,0.0636222,0.5,0.111111,0.166667,1,0.5,0.8
0,962,1.02179,0.430134,2.01852,0.333333,0.25,0.0697674,1,1,0.9
0,962,-1.2845,0.824134,-0.507558,0.111111,0.333333,0.0307692,1,1,1
0,963,-0.186209,-0.145366,-0.546228,0.25,0.125,0.166667,0,0.166667,0.1
0,963,-0.453429,0.443978,-0.604209,0.166667,0.166667,0.154762,1,0.333333,0.2
0,963,-0.454899,0.846225,1.51042,0.142857,1,0.144578,0,0.166667,0.3
1,963,-0.531974,0.704869,0.50305,0.125,0.5,0.207547,0,0,0.4
0,963,-0.421832,0.612387,1.38305,0.2,0.333333,0.153846,1,0.166667,0.5
1,963,2.82873,-2.59205,0.178799,1,0.1,0.5625,1,0,0.6
0,963,0.591179,-0.990316,0.0593656,0.5,0.111111,0.202703,0,0.166667,0.7
0,963,-0.182057,0.152348,0.427012,0.333333,0.142857,0.178571,0,0,0.8
0,963,-0.596819,0.44709,-1.92134,0.1,0.2,0.15625,0,0,0.9
0,963,-0.592695,0.520832,-0.989912,0.111111,0.25,0.115044,1,0.333333,1
0,964,-0.275817,-1.12769,-1.19575,0.2,0.125,0.0727273,0,0,0.1
0,964,-0.229203,0.0148043,0.435816,0.25,0.166667,0.101449,0,0.5,0.2
1,964,2.36635,-1.35171,0.696672,1,0.111111,0.210526,1,0.166667,0.3
0,964,-1.00948,1.54254,0.204268,0.1,1,0.122449,0,0,0.4
0,964,-0.437291,1.09617,1.63456,0.166667,0.5,0.111111,0,0.5,0.5
0,964,-0.554837,0.811504,-0.034178,0.125,0.333333,0.0886076,0,0.5,0.6
0,964,-0.976391,0.327668,-1.70263,0.111111,0.2,0.125,0,0,0.7
0,964,1.07195,-0.165316,1.09673,0.5,0.142857,0.09375,1,0.166667,0.8
0,964,-0.547831,0.392412,-0.102019,0.142857,0.25,0.101449,0,0.5,0.9
1,964,0.592544,-1.54037,-1.03347,0.333333,0.1,0.0987654,0,0,1
0,965,0.218662,-0.177012,-0.162743,0.2,0.166667,0.10989,1,1.33333,0.1
0,965,-0.854155,1.19528,0.688263,0.125,0.5,0.0705882,1,1,0.2
0,965,-0.798143,0.383015,-0.122177,0.142857,0.25,0.0689655,1,0.166667,0.3
0,965,-1.01869,1.33954,0.834325,0.111111,1,0.0598291,1,1.16667,0.4
0,965,0.550975,-0.618505,-0.747338,0.25,0.125,0.139241,1,1.33333,0.5
1,965,1.20377,-1.80746,-0.508473,0.5,0.1,0.196721,1,1.33333,0.6
1,965,1.72413,-1.27983,0.834325,1,0.111111,0.149254,1,1.33333,0.7
0,965,0.868811,0.113864,1.89226,0.333333,0.2,0.113636,1,1.33333,0.8
0,965,-1.31618,1.10978,-1.23767,0.1,0.333333,0.0862069,1,1,0.9
0,965,-0.579179,-0.258667,-1.47077,0.166667,0.142857,0.1,1,1,1
0,966,-0.757219,0.339498,-0.377846,0.142857,0.2,0.112903,0,0,0.1
0,966,-0.00388784,1.12667,0.916708,0.166667,0.5,0.0789474,0,0,0.2
1,966,0.85494,0.398058,1.20677,0.333333,0.25,0.140845,0,0,0.3
0,966,-1.20951,-0.567344,-1.56743,0.111111,0.142857,0.146341,0,0,0.4
0,966,1.56258,-1.40102,0.390713,1,0.111111,0.0826446,1,0,0.5
0,966,-1.09317,-0.687732,-1.57592,0.125,0.125,0.114754,0,0,0.6
0,966,1.02246,-0.0197085,0.916708,0.5,0.166667,0.112676,0,0,0.7
0,966,0.15111,0.489628,0.886142,0.2,0.333333,0.121212,0,0,0.8
1,966,-1.35654,1.80525,0.114559,0.1,1,0.0943396,1,0,0.9
0,966,0.829228,-1.4833,-0.910407,0.25,0.1,0.142857,0,0,1
0,967,-0.735284,-1.10259,-2.64931,0.111111,0.111111,0.0446429,1,1.16667,0.1
0,967,-0.268379,1.35182,1.19558,0.142857,1,0.0779221,0,0,0.2
0,967,-0.773446,1.05498,-0.294174,0.1,0.5,0.0735294,1,0.666667,0.3
0,967,-0.0855838,-0.0711786,0.301958,0.25,0.166667,0.0618557,1,0.666667,0.4
0,967,-0.24365,0.826327,0.710645,0.166667,0.333333,0.08,1,1,0.5
0,967,-0.0780712,-0.950717,-0.0236804,0.333333,0.125,0.142857,1,0.666667,0.6
0,967,0.212585,-0.940614,0.759873,0.5,0.142857,0.0909091,0,0.5,0.7
0,967,-0.67114,0.719352,-0.432368,0.125,0.25,0.0909091,1,0.666667,0.8
1,967,2.85903,-1.55189,0.141528,1,0.1,0.107143,1,0.166667,0.9
1,967,-0.216056,0.664507,0.289955,0.2,0.2,0.0735294,1,0.833333,1
0,968,-0.206852,0.304542,0.445496,0.142857,0.333333,0.232143,0,0,0.1
1,968,-1.25595,2.38669,0.186538,0.1,1,0.0625,1,0,0.2
0,968,-0.0459268,-0.490247,0.93665,0.333333,0.166667,0.270833,0,0,0.3
0,968,-0.706928,0.0682585,-1.03276,0.111111,0.25,0.148148,1,0,0.4
0,968,-0.296928,-0.211217,-1.09196,0.125,0.2,0.160494,0,0,0.5
0,968,-0.0578989,-0.693153,-1.03276,0.25,0.111111,0.240741,0,0,0.6
0,968,-0.0250129,-0.642052,0.524826,0.5,0.125,0.295455,0,0,0.7
0,968,-0.0778904,1.0767,1.99895,0.2,0.5,0.0862069,0,0,0.8
0,968,-0.11352,-0.546044,-1.12152,0.166667,0.142857,0.26,0,0,0.9
1,968,2.78691,-1.25348,0.186538,1,0.1,0.372093,1,0,1
0,969,-1.19813,0.447987,-0.774649,0.111111,0.2,0.126761,1,0.333333,0.1
0,969,-0.655899,-0.824196,-0.803456,0.142857,0.142857,0.230769,1,0.333333,0.2
1,969,0.515152,-1.42297,-0.998679,0.2,0.1,0.216667,1,0.333333,0.3
0,969,0.984817,1.25424,2.08752,0.5,1,0.133333,1,0,0.4
0,969,-1.0894,0.0409433,-0.796259,0.125,0.166667,0.235294,0,0,0.5
0,969,-1.60783,0.856121,-0.470198,0.1,0.333333,0.122449,1,0.333333,0.6
1,969,1.40838,-1.26583,0.316966,1,0.111111,0.25641,0,0.333333,0.7
0,969,0.839007,1.21497,1.52439,0.333333,0.5,0.146067,0,0,0.8
0,969,0.16054,0.761389,0.198284,0.166667,0.25,0.123711,0,0,0.9
0,969,0.64336,-1.06265,-0.283919,0.25,0.125,0.309524,0,0.333333,1
0,970,1.06654,-0.374053,0.262672,0.5,0.125,0.127273,0,0,0.1
0,970,-1.00957,1.61955,0.550089,0.125,1,0.0851064,0,0,0.2
0,970,-1.32234,0.365089,-0.516891,0.111111,0.25,0.0925926,0,0,0.3
0,970,-0.119424,-1.92031,-1.25663,0.166667,0.1,0.294118,0,0,0.4
1,970,0.752501,-1.42321,-0.247295,0.333333,0.111111,0.2,1,0,0.5
0,970,0.0255604,0.0302265,-0.0621102,0.2,0.166667,0.0618557,0,0,0.6
0,970,1.74058,0.999022,2.09707,1,0.5,0.0769231,0,0,0.7
1,970,0.493742,0.520724,0.983471,0.25,0.333333,0.0888889,1,0.166667,0.8
0,970,-1.4904,-0.136407,-1.50245,0.1,0.142857,0.0568182,0,0,0.9
0,970,-0.137189,0.31937,-0.307929,0.142857,0.2,0.135135,1,0.166667,1
0,971,-1.25049,1.26314,0.0364183,0.111111,0.5,0.0555556,1,0.333333,0.1
1,971,1.45786,-2.09938,-0.227986,0.5,0.1,0.0958904,1,0.166667,0.2
0,971,-0.599268,-0.943697,-1.78105,0.125,0.111111,0.0909091,0,0,0.3
0,971,-1.35121,0.911498,-0.554939,0.1,0.333333,0.0470588,0,0,0.4
0,971,0.165947,-0.202374,-0.0547812,0.25,0.142857,0.0631579,1,0.5,0.5
1,971,0.440454,1.46001,2.13679,0.333333,1,0.1,1,0.333333,0.6
0,971,0.00575335,-0.298014,-0.642076,0.2,0.125,0.0789474,0,0,0.7
0,971,-0.384142,-0.0366375,-0.07297,0.166667,0.2,0.111111,0,0,0.8
0,971,-0.384628,0.0484699,-0.0547812,0.142857,0.25,0.0625,1,0.5,0.9
0,971,1.89972,-0.103022,1.21538,1,0.166667,0.153846,1,0.166667,1
0,972,-0.871518,0.685911,-0.349581,0.111111,0.333333,0.0609756,1,0.5,0.1
0,972,-0.944859,1.32943,-0.274321,0.1,0.5,0.075,1,0.333333,0.2
0,972,-0.541146,-0.104834,-0.0878001,0.2,0.166667,0.0877193,1,0.666667,0.3
1,972,1.25952,-1.75254,-0.667722,0.333333,0.1,0.127273,1,0.5,0.4
0,972,1.59309,-1.33608,0.0438198,0.5,0.111111,0.0921053,1,0,0.5
0,972,-0.550183,0.227466,-0.0878001,0.166667,0.2,0.0877193,1,0.5,0.6
1,972,1.62526,-0.408815,1.11489,1,0.142857,0.103448,0,0,0.7
0,972,-0.19589,1.55266,2.18995,0.25,1,0.0689655,0,0,0.8
0,972,-0.644378,0.254378,-0.0659146,0.142857,0.25,0.0757576,1,0.5,0.9
0,972,-0.729902,-0.447577,-1.81553,0.125,0.125,0.0877193,1,0.333333,1
0,973,-1.08201,0.240591,-1.51004,0.1,0.2,0.0724638,0,0,0.1
0,973,-0.77853,0.723305,0.754473,0.142857,0.5,0.0821918,0,0,0.2
0,973,-0.79341,1.92615,0.827966,0.125,1,0.0746269,0,0,0.3
0,973,-0.437484,-0.494657,-0.844859,0.166667,0.142857,0.0864198,0,0,0.4
1,973,0.625167,-1.78871,-0.710956,0.333333,0.1,0.111111,0,0,0.5
1,973,2.10814,0.216923,1.55707,1,0.166667,0.102041,1,0.166667,0.6
